epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,715.601,2.00531,2.09529,2.7842,0.004,0.83333,0.00604,0.0015,3.05464,3.94743,4.28922,0.000335872,0.000335872,0.000335872
59,727.744,1.9679,2.36041,2.7748,0.00406,0.83333,0.00602,0.00149,3.05112,3.94507,4.28978,0.00032741,0.00032741,0.00032741
60,739.852,2.07885,2.31457,2.79617,0.00406,0.83333,0.00587,0.00146,3.04581,3.94242,4.28981,0.000318453,0.000318453,0.000318453
61,751.997,2.0945,2.47165,2.91633,0.00397,0.83333,0.00591,0.00147,3.03945,3.93968,4.28909,0.000309,0.000309,0.000309
62,764.306,2.00261,2.22904,2.74995,0.0032,0.66667,0.0054,0.00141,3.03539,3.93722,4.28892,0.000299053,0.000299053,0.000299053
63,776.314,1.98387,2.27712,2.78357,0.00401,0.83333,0.00595,0.00147,3.03345,3.93525,4.29,0.00028861,0.00028861,0.00028861
64,788.327,2.08451,2.42178,2.95367,0.0032,0.66667,0.00544,0.00141,3.03111,3.93367,4.29042,0.000277673,0.000277673,0.000277673
65,800.313,1.90591,2.13214,2.68365,0.0032,0.66667,0.00548,0.00143,3.02927,3.93256,4.29143,0.00026624,0.00026624,0.00026624
66,812.5,1.77907,2.16489,2.5896,0.00321,0.66667,0.00552,0.00144,3.02724,3.93155,4.29123,0.000254313,0.000254313,0.000254313
67,824.483,1.77801,2.13038,2.54105,0.00322,0.66667,0.00549,0.00143,3.02506,3.93048,4.29077,0.00024189,0.00024189,0.00024189
68,836.515,2.0259,2.2959,2.84066,0.00321,0.66667,0.00561,0.00145,3.02362,3.92969,4.29078,0.000228972,0.000228972,0.000228972
69,848.497,1.89825,2.15091,2.67689,0.0032,0.66667,0.00569,0.00147,3.02258,3.92874,4.29086,0.00021556,0.00021556,0.00021556
70,860.566,1.66508,1.89254,2.46519,0.00322,0.66667,0.00574,0.00149,3.02156,3.92772,4.29079,0.000201652,0.000201652,0.000201652
71,872.606,1.36441,2.78977,2.2336,0.00321,0.66667,0.00569,0.00148,3.01934,3.92652,4.28944,0.00018725,0.00018725,0.00018725
72,884.748,1.43998,2.74981,2.29151,0.00322,0.66667,0.00567,0.00147,3.01728,3.92513,4.28875,0.000172353,0.000172353,0.000172353
73,896.773,1.36577,2.76118,2.30306,0.0032,0.66667,0.00563,0.00146,3.01589,3.92366,4.28844,0.00015696,0.00015696,0.00015696
74,908.612,1.37305,2.58459,2.2388,0.00325,0.66667,0.00572,0.00149,3.01483,3.92212,4.28801,0.000141073,0.000141073,0.000141073
75,920.573,1.42529,2.61097,2.31196,0.00325,0.66667,0.00572,0.00149,3.01451,3.92066,4.28784,0.00012469,0.00012469,0.00012469
76,933.998,1.39371,2.50826,2.45992,0.00324,0.66667,0.00574,0.00149,3.01332,3.9187,4.28693,0.000107812,0.000107812,0.000107812
77,946.601,1.24449,2.41534,2.15975,0.00326,0.66667,0.00568,0.00148,3.01232,3.9168,4.28566,9.044e-05,9.044e-05,9.044e-05
78,958.633,1.26366,2.35838,2.02139,0.00324,0.66667,0.00568,0.00148,3.01157,3.915,4.28417,7.25725e-05,7.25725e-05,7.25725e-05
79,970.374,1.27533,2.41476,2.08834,0.00326,0.66667,0.00563,0.00146,3.01117,3.9134,4.28317,5.421e-05,5.421e-05,5.421e-05
80,982.363,1.26606,2.36983,2.26503,0.00325,0.66667,0.00566,0.00147,3.01062,3.91185,4.28163,3.53525e-05,3.53525e-05,3.53525e-05
