epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,153.011,5.06739,17.8129,3.1731,0,0,0,0,5.87602,10.3102,4.23302,0.00015596,0.00015596,0.00015596
30,158.029,4.82175,11.3596,3.27855,0,0,0,0,5.87602,10.3102,4.23302,0.000154352,0.000154352,0.000154352
31,163.457,5.00336,18.6563,3.73209,0,0,0,0,5.87604,10.3289,4.23765,0.00015225,0.00015225,0.00015225
32,168.863,4.36398,12.6704,3.40031,0,0,0,0,5.87604,10.3289,4.23765,0.000149652,0.000149652,0.000149652
33,173.956,5.74343,17.1518,3.33016,0,0,0,0,5.87612,10.3485,4.24246,0.00014656,0.00014656,0.00014656
34,179.087,6.38528,25.3033,3.51498,0,0,0,0,5.87612,10.3485,4.24246,0.000142972,0.000142972,0.000142972
35,184.341,4.67647,10.2813,3.43038,0,0,0,0,5.87615,10.3645,4.24668,0.00013889,0.00013889,0.00013889
36,189.632,5.86621,15.8308,3.53955,0,0,0,0,5.87615,10.3645,4.24668,0.000134313,0.000134313,0.000134313
37,194.851,5.63691,19.2155,3.08418,0,0,0,0,5.87597,10.3775,4.25076,0.00012924,0.00012924,0.00012924
38,199.973,4.40348,13.3149,3.40239,0,0,0,0,5.87597,10.3775,4.25076,0.000123672,0.000123672,0.000123672
39,205.217,5.31753,15.1582,3.06623,0,0,0,0,5.87553,10.3914,4.25499,0.00011761,0.00011761,0.00011761
40,210.38,5.30874,12.5665,3.38598,0,0,0,0,5.87553,10.3914,4.25499,0.000111052,0.000111052,0.000111052
41,215.619,3.32737,15.3357,3.5471,0,0,0,0,5.87508,10.4019,4.25864,0.000104,0.000104,0.000104
42,220.739,5.4052,23.3132,3.69755,0,0,0,0,5.87508,10.4019,4.25864,9.64525e-05,9.64525e-05,9.64525e-05
43,225.938,3.2164,15.117,3.13013,0,0,0,0,5.87493,10.408,4.26071,8.841e-05,8.841e-05,8.841e-05
44,231.273,4.87343,21.2811,3.17943,0,0,0,0,5.87493,10.408,4.26071,7.98725e-05,7.98725e-05,7.98725e-05
45,236.742,3.95562,19.9656,3.55767,0,0,0,0,5.87481,10.4112,4.26255,7.084e-05,7.084e-05,7.084e-05
46,241.749,4.96605,24.956,3.01725,0,0,0,0,5.87481,10.4112,4.26255,6.13125e-05,6.13125e-05,6.13125e-05
47,246.713,4.13475,19.106,3.34714,0,0,0,0,5.87478,10.4111,4.26328,5.129e-05,5.129e-05,5.129e-05
48,251.625,3.9711,14.3492,3.24833,0,0,0,0,5.87478,10.4111,4.26328,4.07725e-05,4.07725e-05,4.07725e-05
49,256.496,5.18831,25.1766,2.9589,0,0,0,0,5.87466,10.4096,4.26337,2.976e-05,2.976e-05,2.976e-05
50,261.281,3.83318,15.7167,3.22929,0,0,0,0,5.87466,10.4096,4.26337,1.82525e-05,1.82525e-05,1.82525e-05
